currTime,acc1,acc2,Roll,Pitch,Yaw
7685,477,410,-30.35,-65.41,-34.08
7686,477,410,-30.35,-65.41,-34.08
7687,477,410,-30.35,-65.41,-34.08
7687,477,410,-30.35,-65.41,-34.08
7688,477,410,-30.35,-65.41,-34.08
7688,477,410,-30.35,-65.41,-34.08
7689,477,410,-30.35,-65.41,-34.08
7689,477,410,-30.35,-65.41,-34.08
7690,477,410,-30.35,-65.41,-34.08
7690,477,410,-30.35,-65.41,-34.08
7695,477,410,-30.35,-65.41,-34.08
7696,477,410,-30.35,-65.41,-34.08
7696,477,410,-30.35,-65.41,-34.08
7697,477,410,-30.35,-65.41,-34.08
7698,477,410,-30.35,-65.41,-34.08
7698,477,410,-30.35,-65.41,-34.08
7699,477,410,-30.35,-65.41,-34.08
7699,477,410,-30.35,-65.41,-34.08
7700,477,410,-30.35,-65.41,-34.08
7700,477,410,-30.35,-65.41,-34.08
7701,477,410,-30.35,-65.41,-34.08
7706,477,410,-30.35,-65.41,-34.08
7706,477,410,-30.35,-65.41,-34.08
7707,477,410,-30.35,-65.41,-34.08
7707,477,410,-30.35,-65.41,-34.08
7708,477,410,-30.35,-65.41,-34.08
7709,477,410,-30.35,-65.41,-34.08
7709,477,410,-30.35,-65.41,-34.08
7710,477,410,-30.35,-65.41,-34.08
7710,477,410,-30.35,-65.41,-34.08
7711,477,410,-30.35,-65.41,-34.08
7711,477,410,-30.35,-65.41,-34.08
7712,477,410,-30.35,-65.41,-34.08
7717,477,410,-30.35,-65.41,-34.08
7717,477,410,-30.35,-65.41,-34.08
7718,477,410,-30.35,-65.41,-34.08
7719,477,410,-30.35,-65.41,-34.08
7719,477,410,-30.35,-65.41,-34.08
7720,477,410,-30.35,-65.41,-34.08
7720,477,410,-30.35,-65.41,-34.08
7721,477,410,-30.35,-65.41,-34.08
7721,477,410,-30.35,-65.41,-34.08
7722,477,410,-30.35,-65.41,-34.08
7722,477,410,-30.35,-65.41,-34.08
7727,477,410,-30.35,-65.41,-34.08
7728,477,410,-30.35,-65.41,-34.08
7729,477,410,-30.35,-65.41,-34.08
7729,477,410,-30.35,-65.41,-34.08
7730,477,410,-30.35,-65.41,-34.08
7730,477,410,-30.35,-65.41,-34.08
7731,477,410,-30.35,-65.41,-34.08
7731,477,410,-30.35,-65.41,-34.08
7732,477,410,-30.35,-65.41,-34.08
7732,477,410,-30.35,-65.41,-34.08
7733,477,410,-30.35,-65.41,-34.08
7733,477,410,-30.35,-65.41,-34.08
7739,477,410,-30.35,-65.41,-34.08
7739,477,410,-30.35,-65.41,-34.08
7740,477,410,-30.35,-65.41,-34.08
7740,477,410,-30.35,-65.41,-34.08
7741,477,410,-30.35,-65.41,-34.08
7741,477,410,-30.35,-65.41,-34.08
7742,477,410,-30.35,-65.41,-34.08
7742,477,410,-30.35,-65.41,-34.08
7743,477,410,-30.35,-65.41,-34.08
7743,477,410,-30.35,-65.41,-34.08
7744,477,410,-30.35,-65.41,-34.08
7749,477,410,-30.35,-65.41,-34.08
7750,477,410,-30.35,-65.41,-34.08
7750,477,410,-30.35,-65.41,-34.08
7751,477,410,-30.35,-65.41,-34.08
7751,477,410,-30.35,-65.41,-34.08
7752,477,410,-30.35,-65.41,-34.08
7752,477,410,-30.35,-65.41,-34.08
7753,477,410,-30.35,-65.41,-34.08
7753,477,410,-30.35,-65.41,-34.08
7754,477,410,-30.35,-65.41,-34.08
7755,477,410,-30.35,-65.41,-34.08
7760,477,410,-30.35,-65.41,-34.08
7760,477,410,-30.35,-65.41,-34.08
7761,477,410,-30.35,-65.41,-34.08
7761,477,410,-30.35,-65.41,-34.08
7762,477,410,-30.35,-65.41,-34.08
7762,477,410,-30.35,-65.41,-34.08
7763,477,410,-30.35,-65.41,-34.08
7763,477,410,-30.35,-65.41,-34.08
7764,477,410,-30.35,-65.41,-34.08
7765,477,410,-30.35,-65.41,-34.08
7765,477,410,-30.35,-65.41,-34.08
7766,477,410,-30.35,-65.41,-34.08
7771,477,410,-30.35,-65.41,-34.08
7771,477,410,-30.35,-65.41,-34.08
7772,477,410,-30.35,-65.41,-34.08
7772,477,410,-30.35,-65.41,-34.08
7773,477,410,-30.35,-65.41,-34.08
7773,477,410,-30.35,-65.41,-34.08
7774,477,410,-30.35,-65.41,-34.08
7774,477,410,-30.35,-65.41,-34.08
7775,477,410,-30.35,-65.41,-34.08
7776,477,410,-30.35,-65.41,-34.08
7776,477,410,-30.35,-65.41,-34.08
7781,477,410,-30.35,-65.41,-34.08
7782,477,410,-30.35,-65.41,-34.08
7782,477,410,-30.35,-65.41,-34.08
7783,477,410,-30.35,-65.41,-34.08
7783,477,410,-30.35,-65.41,-34.08
7784,477,410,-30.35,-65.41,-34.08
7784,477,410,-30.35,-65.41,-34.08
7785,477,410,-30.35,-65.41,-34.08
7785,477,410,-30.35,-65.41,-34.08
7786,477,410,-30.35,-65.41,-34.08
7786,477,410,-30.35,-65.41,-34.08
7792,477,410,-30.35,-65.41,-34.08
7792,477,410,-30.35,-65.41,-34.08
7793,477,410,-30.35,-65.41,-34.08
7793,477,410,-30.35,-65.41,-34.08
7794,477,410,-30.35,-65.41,-34.08
7794,477,410,-30.35,-65.41,-34.08
7795,477,410,-30.35,-65.41,-34.08
7795,477,410,-30.35,-65.41,-34.08
7796,477,410,-30.35,-65.41,-34.08
7796,477,410,-30.35,-65.41,-34.08
7797,477,410,-30.35,-65.41,-34.08
7798,477,410,-30.35,-65.41,-34.08
7803,477,410,-30.35,-65.41,-34.08
7803,477,410,-30.35,-65.41,-34.08
7804,477,410,-30.35,-65.41,-34.08
7804,477,410,-30.35,-65.41,-34.08
7805,477,410,-30.35,-65.41,-34.08
7805,477,410,-30.35,-65.41,-34.08
7806,477,410,-30.35,-65.41,-34.08
7806,477,410,-30.35,-65.41,-34.08
7807,477,410,-30.35,-65.41,-34.08
7808,477,410,-30.35,-65.41,-34.08
7808,477,410,-30.35,-65.41,-34.08
7813,449,410,-32.8,-48.32,-31.57
7814,449,410,-32.8,-48.32,-31.57
7815,449,410,-32.8,-48.32,-31.57
7815,449,410,-32.8,-48.32,-31.57
7816,449,410,-32.8,-48.32,-31.57
7816,449,410,-32.8,-48.32,-31.57
7817,449,410,-32.8,-48.32,-31.57
7818,449,410,-32.8,-48.32,-31.57
7818,449,410,-32.8,-48.32,-31.57
7819,449,410,-32.8,-48.32,-31.57
7819,449,410,-32.8,-48.32,-31.57
7820,449,410,-32.8,-48.32,-31.57
7825,449,410,-32.8,-48.32,-31.57
7825,449,410,-32.8,-48.32,-31.57
7826,449,410,-32.8,-48.32,-31.57
7826,449,410,-32.8,-48.32,-31.57
7827,449,410,-32.8,-48.32,-31.57
7828,449,410,-32.8,-48.32,-31.57
7828,449,410,-32.8,-48.32,-31.57
7829,449,410,-32.8,-48.32,-31.57
7829,449,410,-32.8,-48.32,-31.57
7830,449,410,-32.8,-48.32,-31.57
7830,449,410,-32.8,-48.32,-31.57
7835,449,410,-32.8,-48.32,-31.57
7836,449,410,-32.8,-48.32,-31.57
7836,449,410,-32.8,-48.32,-31.57
7837,449,410,-32.8,-48.32,-31.57
7838,449,410,-32.8,-48.32,-31.57
7838,449,410,-32.8,-48.32,-31.57
7839,449,410,-32.8,-48.32,-31.57
7839,449,410,-32.8,-48.32,-31.57
7840,449,410,-32.8,-48.32,-31.57
7840,449,410,-32.8,-48.32,-31.57
7841,449,410,-32.8,-48.32,-31.57
7846,449,410,-32.8,-48.32,-31.57
7846,449,410,-32.8,-48.32,-31.57
7847,449,410,-32.8,-48.32,-31.57
7848,449,410,-32.8,-48.32,-31.57
7848,449,410,-32.8,-48.32,-31.57
7849,449,410,-32.8,-48.32,-31.57
7849,449,410,-32.8,-48.32,-31.57
7850,449,410,-32.8,-48.32,-31.57
7850,449,410,-32.8,-48.32,-31.57
7851,449,410,-32.8,-48.32,-31.57
7851,449,410,-32.8,-48.32,-31.57
7852,449,410,-32.8,-48.32,-31.57
7857,449,410,-32.8,-48.32,-31.57
7857,449,410,-32.8,-48.32,-31.57
7858,449,410,-32.8,-48.32,-31.57
7858,449,410,-32.8,-48.32,-31.57
7859,449,410,-32.8,-48.32,-31.57
7860,449,410,-32.8,-48.32,-31.57
7860,449,410,-32.8,-48.32,-31.57
7861,449,410,-32.8,-48.32,-31.57
7861,449,410,-32.8,-48.32,-31.57
7862,449,410,-32.8,-48.32,-31.57
7862,449,410,-32.8,-48.32,-31.57
7867,449,410,-32.8,-48.32,-31.57
7868,449,410,-32.8,-48.32,-31.57
7868,449,410,-32.8,-48.32,-31.57
7869,449,410,-32.8,-48.32,-31.57
7869,449,410,-32.8,-48.32,-31.57
7870,449,410,-32.8,-48.32,-31.57
7870,449,410,-32.8,-48.32,-31.57
7871,449,410,-32.8,-48.32,-31.57
7872,449,410,-32.8,-48.32,-31.57
7872,449,410,-32.8,-48.32,-31.57
7873,449,410,-32.8,-48.32,-31.57
7878,449,410,-32.8,-48.32,-31.57
7878,449,410,-32.8,-48.32,-31.57
7879,449,410,-32.8,-48.32,-31.57
7879,449,410,-32.8,-48.32,-31.57
7880,449,410,-32.8,-48.32,-31.57
7880,449,410,-32.8,-48.32,-31.57
7881,449,410,-32.8,-48.32,-31.57
7882,449,410,-32.8,-48.32,-31.57
7882,449,410,-32.8,-48.32,-31.57
7883,449,410,-32.8,-48.32,-31.57
7883,449,410,-32.8,-48.32,-31.57
7884,449,410,-32.8,-48.32,-31.57
7889,449,410,-32.8,-48.32,-31.57
7889,449,410,-32.8,-48.32,-31.57
7890,449,410,-32.8,-48.32,-31.57
7891,449,410,-32.8,-48.32,-31.57
7891,449,410,-32.8,-48.32,-31.57
7892,449,410,-32.8,-48.32,-31.57
7892,449,410,-32.8,-48.32,-31.57
7893,449,410,-32.8,-48.32,-31.57
7893,449,410,-32.8,-48.32,-31.57
7894,449,410,-32.8,-48.32,-31.57
7894,449,410,-32.8,-48.32,-31.57
7899,449,410,-32.8,-48.32,-31.57
7900,449,410,-32.8,-48.32,-31.57
7900,449,410,-32.8,-48.32,-31.57
7901,449,410,-32.8,-48.32,-31.57
7902,449,410,-32.8,-48.32,-31.57
7902,449,410,-32.8,-48.32,-31.57
7903,449,410,-32.8,-48.32,-31.57
7903,449,410,-32.8,-48.32,-31.57
7904,449,410,-32.8,-48.32,-31.57
7904,449,410,-32.8,-48.32,-31.57
7905,449,410,-32.8,-48.32,-31.57
7905,449,410,-32.8,-48.32,-31.57
7910,449,410,-32.8,-48.32,-31.57
7911,449,410,-32.8,-48.32,-31.57
7912,449,410,-32.8,-48.32,-31.57
7912,449,410,-32.8,-48.32,-31.57
7913,449,410,-32.8,-48.32,-31.57
7913,449,410,-32.8,-48.32,-31.57
7914,449,410,-32.8,-48.32,-31.57
7914,449,410,-32.8,-48.32,-31.57
7915,449,410,-32.8,-48.32,-31.57
7915,449,410,-32.8,-48.32,-31.57
7916,449,410,-32.8,-48.32,-31.57
7921,449,410,-32.8,-48.32,-31.57
7922,449,410,-32.8,-48.32,-31.57
7922,449,410,-32.8,-48.32,-31.57
7923,449,410,-32.8,-48.32,-31.57
7923,449,410,-32.8,-48.32,-31.57
7924,449,410,-32.8,-48.32,-31.57
7924,449,410,-32.8,-48.32,-31.57
7925,449,410,-32.8,-48.32,-31.57
7925,449,410,-32.8,-48.32,-31.57
7926,449,410,-32.8,-48.32,-31.57
7926,449,410,-32.8,-48.32,-31.57
7932,449,410,-32.8,-48.32,-31.57
7932,449,410,-32.8,-48.32,-31.57
7933,449,410,-32.8,-48.32,-31.57
7933,449,410,-32.8,-48.32,-31.57
7934,449,410,-32.8,-48.32,-31.57
7934,449,410,-32.8,-48.32,-31.57
7935,449,410,-32.8,-48.32,-31.57
7935,449,410,-32.8,-48.32,-31.57
7936,449,410,-32.8,-48.32,-31.57
7936,449,410,-32.8,-48.32,-31.57
7937,449,410,-32.8,-48.32,-31.57
7938,449,410,-32.8,-48.32,-31.57
7942,449,410,-32.8,-48.32,-31.57
7943,449,410,-32.8,-48.32,-31.57
7944,449,410,-32.8,-48.32,-31.57
7944,449,410,-32.8,-48.32,-31.57
7945,449,410,-32.8,-48.32,-31.57
7945,449,410,-32.8,-48.32,-31.57
7946,449,410,-32.8,-48.32,-31.57
7946,449,410,-32.8,-48.32,-31.57
7947,449,410,-32.8,-48.32,-31.57
7947,449,410,-32.8,-48.32,-31.57
7948,449,410,-32.8,-48.32,-31.57
7953,449,346,-26.49,-9.42,-26.27
7954,449,346,-26.49,-9.42,-26.27
7955,449,346,-26.49,-9.42,-26.27
7955,449,346,-26.49,-9.42,-26.27
7956,449,346,-26.49,-9.42,-26.27
7956,449,346,-26.49,-9.42,-26.27
7957,449,346,-26.49,-9.42,-26.27
7957,449,346,-26.49,-9.42,-26.27
7958,449,346,-26.49,-9.42,-26.27
7958,449,346,-26.49,-9.42,-26.27
7959,449,346,-26.49,-9.42,-26.27
7959,449,346,-26.49,-9.42,-26.27
7965,449,346,-26.49,-9.42,-26.27
7965,449,346,-26.49,-9.42,-26.27
7966,449,346,-26.49,-9.42,-26.27
7966,449,346,-26.49,-9.42,-26.27
7967,449,346,-26.49,-9.42,-26.27
7967,449,346,-26.49,-9.42,-26.27
7968,449,346,-26.49,-9.42,-26.27
7968,449,346,-26.49,-9.42,-26.27
7969,449,346,-26.49,-9.42,-26.27
7969,449,346,-26.49,-9.42,-26.27
7970,449,346,-26.49,-9.42,-26.27
7975,449,346,-26.49,-9.42,-26.27
7976,449,346,-26.49,-9.42,-26.27
7976,449,346,-26.49,-9.42,-26.27
7977,449,346,-26.49,-9.42,-26.27
7977,449,346,-26.49,-9.42,-26.27
7978,449,346,-26.49,-9.42,-26.27
7978,449,346,-26.49,-9.42,-26.27
7979,449,346,-26.49,-9.42,-26.27
7979,449,346,-26.49,-9.42,-26.27
7980,449,346,-26.49,-9.42,-26.27
7980,449,346,-26.49,-9.42,-26.27
7981,449,346,-26.49,-9.42,-26.27
7986,449,346,-26.49,-9.42,-26.27
7987,449,346,-26.49,-9.42,-26.27
7987,449,346,-26.49,-9.42,-26.27
7988,449,346,-26.49,-9.42,-26.27
7988,449,346,-26.49,-9.42,-26.27
7989,449,346,-26.49,-9.42,-26.27
7989,449,346,-26.49,-9.42,-26.27
7990,449,346,-26.49,-9.42,-26.27
7990,449,346,-26.49,-9.42,-26.27
7991,449,346,-26.49,-9.42,-26.27
7992,449,346,-26.49,-9.42,-26.27
7992,449,346,-26.49,-9.42,-26.27
7997,449,346,-26.49,-9.42,-26.27
7998,449,346,-26.49,-9.42,-26.27
7998,449,346,-26.49,-9.42,-26.27
7999,449,346,-26.49,-9.42,-26.27
7999,449,346,-26.49,-9.42,-26.27
8000,449,346,-26.49,-9.42,-26.27
8000,449,346,-26.49,-9.42,-26.27
8001,449,346,-26.49,-9.42,-26.27
8002,449,346,-26.49,-9.42,-26.27
8002,449,346,-26.49,-9.42,-26.27
8003,449,346,-26.49,-9.42,-26.27
8008,449,346,-26.49,-9.42,-26.27
8008,449,346,-26.49,-9.42,-26.27
8009,449,346,-26.49,-9.42,-26.27
8009,449,346,-26.49,-9.42,-26.27
8010,449,346,-26.49,-9.42,-26.27
8010,449,346,-26.49,-9.42,-26.27
8011,449,346,-26.49,-9.42,-26.27
8012,449,346,-26.49,-9.42,-26.27
8012,449,346,-26.49,-9.42,-26.27
8013,449,346,-26.49,-9.42,-26.27
8013,449,346,-26.49,-9.42,-26.27
8014,449,346,-26.49,-9.42,-26.27
8019,449,346,-26.49,-9.42,-26.27
8019,449,346,-26.49,-9.42,-26.27
8020,449,346,-26.49,-9.42,-26.27
8020,449,346,-26.49,-9.42,-26.27
8021,449,346,-26.49,-9.42,-26.27
8022,449,346,-26.49,-9.42,-26.27
8022,449,346,-26.49,-9.42,-26.27
8023,449,346,-26.49,-9.42,-26.27
8023,449,346,-26.49,-9.42,-26.27
8024,449,346,-26.49,-9.42,-26.27
8024,449,346,-26.49,-9.42,-26.27
8025,449,346,-26.49,-9.42,-26.27
8030,449,346,-26.49,-9.42,-26.27
8030,449,346,-26.49,-9.42,-26.27
8031,449,346,-26.49,-9.42,-26.27
8031,449,346,-26.49,-9.42,-26.27
8032,449,346,-26.49,-9.42,-26.27
8032,449,346,-26.49,-9.42,-26.27
8033,449,346,-26.49,-9.42,-26.27
8034,449,346,-26.49,-9.42,-26.27
8034,449,346,-26.49,-9.42,-26.27
8035,449,346,-26.49,-9.42,-26.27
8035,449,346,-26.49,-9.42,-26.27
8040,449,346,-26.49,-9.42,-26.27
8041,449,346,-26.49,-9.42,-26.27
8041,449,346,-26.49,-9.42,-26.27
8042,449,346,-26.49,-9.42,-26.27
8042,449,346,-26.49,-9.42,-26.27
8043,449,346,-26.49,-9.42,-26.27
8043,449,346,-26.49,-9.42,-26.27
8044,449,346,-26.49,-9.42,-26.27
8044,449,346,-26.49,-9.42,-26.27
8045,449,346,-26.49,-9.42,-26.27
8046,449,346,-26.49,-9.42,-26.27
8046,449,346,-26.49,-9.42,-26.27
8051,449,346,-26.49,-9.42,-26.27
8052,449,346,-26.49,-9.42,-26.27
8052,449,346,-26.49,-9.42,-26.27
8053,449,346,-26.49,-9.42,-26.27
8053,449,346,-26.49,-9.42,-26.27
8054,449,346,-26.49,-9.42,-26.27
8054,449,346,-26.49,-9.42,-26.27
8055,449,346,-26.49,-9.42,-26.27
8056,449,346,-26.49,-9.42,-26.27
8056,449,346,-26.49,-9.42,-26.27
8057,449,346,-26.49,-9.42,-26.27
8062,449,346,-26.49,-9.42,-26.27
8062,449,346,-26.49,-9.42,-26.27
8063,449,346,-26.49,-9.42,-26.27
8063,449,346,-26.49,-9.42,-26.27
8064,449,346,-26.49,-9.42,-26.27
8064,449,346,-26.49,-9.42,-26.27
8065,449,346,-26.49,-9.42,-26.27
8066,449,346,-26.49,-9.42,-26.27
8066,449,346,-26.49,-9.42,-26.27
8067,449,346,-26.49,-9.42,-26.27
8067,449,346,-26.49,-9.42,-26.27
8068,449,346,-26.49,-9.42,-26.27
8073,449,346,-26.49,-9.42,-26.27
8073,449,346,-26.49,-9.42,-26.27
8074,449,346,-26.49,-9.42,-26.27
8074,449,346,-26.49,-9.42,-26.27
8075,449,346,-26.49,-9.42,-26.27
8076,449,346,-26.49,-9.42,-26.27
8076,449,346,-26.49,-9.42,-26.27
8077,449,346,-26.49,-9.42,-26.27
8077,449,346,-26.49,-9.42,-26.27
8078,449,346,-26.49,-9.42,-26.27
8078,449,346,-26.49,-9.42,-26.27
8079,449,346,-26.49,-9.42,-26.27
8084,449,346,-26.49,-9.42,-26.27
8084,449,346,-26.49,-9.42,-26.27
8085,449,346,-26.49,-9.42,-26.27
8085,449,346,-26.49,-9.42,-26.27
8086,449,346,-26.49,-9.42,-26.27
8087,449,346,-26.49,-9.42,-26.27
8087,449,346,-26.49,-9.42,-26.27
8088,449,346,-26.49,-9.42,-26.27
8088,449,346,-26.49,-9.42,-26.27
8089,449,346,-26.49,-9.42,-26.27
8089,449,346,-26.49,-9.42,-26.27
8094,449,346,-26.49,-9.42,-26.27
8095,449,346,-26.49,-9.42,-26.27
8095,449,346,-26.49,-9.42,-26.27
8096,449,346,-26.49,-9.42,-26.27
8097,449,346,-26.49,-9.42,-26.27
8097,449,346,-26.49,-9.42,-26.27
8098,449,346,-26.49,-9.42,-26.27
8098,449,346,-26.49,-9.42,-26.27
8099,449,346,-26.49,-9.42,-26.27
8099,449,346,-26.49,-9.42,-26.27
8100,449,346,-26.49,-9.42,-26.27
8100,449,346,-26.49,-9.42,-26.27
8105,449,346,-26.49,-9.42,-26.27
8106,449,346,-26.49,-9.42,-26.27
8106,449,346,-26.49,-9.42,-26.27
8107,449,346,-26.49,-9.42,-26.27
8108,449,346,-26.49,-9.42,-26.27
8108,449,346,-26.49,-9.42,-26.27
8109,449,346,-26.49,-9.42,-26.27
8109,449,346,-26.49,-9.42,-26.27
8110,449,346,-26.49,-9.42,-26.27
8110,449,346,-26.49,-9.42,-26.27
8111,449,346,-26.49,-9.42,-26.27
8111,449,346,-26.49,-9.42,-26.27
8129,449,346,-26.49,-9.42,-26.27
8130,449,346,-26.49,-9.42,-26.27
8130,449,346,-26.49,-9.42,-26.27
8131,449,346,-26.49,-9.42,-26.27
8131,449,346,-26.49,-9.42,-26.27
8132,449,346,-26.49,-9.42,-26.27
8132,449,346,-26.49,-9.42,-26.27
8133,449,346,-26.49,-9.42,-26.27
8133,449,346,-26.49,-9.42,-26.27
8134,449,346,-26.49,-9.42,-26.27
8135,449,346,-26.49,-9.42,-26.27
8140,449,346,-26.49,-9.42,-26.27
8140,449,346,-26.49,-9.42,-26.27
8141,449,346,-26.49,-9.42,-26.27
8141,449,346,-26.49,-9.42,-26.27
8142,449,346,-26.49,-9.42,-26.27
8142,449,346,-26.49,-9.42,-26.27
8143,449,346,-26.49,-9.42,-26.27
8143,449,346,-26.49,-9.42,-26.27
8144,449,346,-26.49,-9.42,-26.27
8144,449,346,-26.49,-9.42,-26.27
8145,449,346,-26.49,-9.42,-26.27
8146,449,346,-26.49,-9.42,-26.27
8154,449,346,-26.49,-9.42,-26.27
8155,449,346,-26.49,-9.42,-26.27
8155,449,346,-26.49,-9.42,-26.27
8156,449,346,-26.49,-9.42,-26.27
8156,449,346,-26.49,-9.42,-26.27
8157,449,346,-26.49,-9.42,-26.27
8157,449,346,-26.49,-9.42,-26.27
8158,449,346,-26.49,-9.42,-26.27
8158,449,346,-26.49,-9.42,-26.27
8159,449,346,-26.49,-9.42,-26.27
8159,449,346,-26.49,-9.42,-26.27
8160,449,346,-26.49,-9.42,-26.27
8167,449,346,-26.49,-9.42,-26.27
8168,449,346,-26.49,-9.42,-26.27
8168,449,346,-26.49,-9.42,-26.27
8169,449,346,-26.49,-9.42,-26.27
8169,449,346,-26.49,-9.42,-26.27
8170,463,346,-13.63,0.81,-39.8
8171,463,346,-13.63,0.81,-39.8
8171,463,346,-13.63,0.81,-39.8
8172,463,346,-13.63,0.81,-39.8
8173,463,346,-13.63,0.81,-39.8
8173,463,346,-13.63,0.81,-39.8
8179,463,346,-13.63,0.81,-39.8
8179,463,346,-13.63,0.81,-39.8
8180,463,346,-13.63,0.81,-39.8
8180,463,346,-13.63,0.81,-39.8
8181,463,346,-13.63,0.81,-39.8
8181,463,346,-13.63,0.81,-39.8
8182,463,346,-13.63,0.81,-39.8
8183,463,346,-13.63,0.81,-39.8
8183,463,346,-13.63,0.81,-39.8
8184,463,346,-13.63,0.81,-39.8
8184,463,346,-13.63,0.81,-39.8
8185,463,346,-13.63,0.81,-39.8
8190,463,346,-13.63,0.81,-39.8
8190,463,346,-13.63,0.81,-39.8
8191,463,346,-13.63,0.81,-39.8
8191,463,346,-13.63,0.81,-39.8
8192,463,346,-13.63,0.81,-39.8
8192,463,346,-13.63,0.81,-39.8
8193,463,346,-13.63,0.81,-39.8
8194,463,346,-13.63,0.81,-39.8
8194,463,346,-13.63,0.81,-39.8
8195,463,346,-13.63,0.81,-39.8
8195,463,346,-13.63,0.81,-39.8
8196,463,346,-13.63,0.81,-39.8
8201,463,346,-13.63,0.81,-39.8
8201,463,346,-13.63,0.81,-39.8
8202,463,346,-13.63,0.81,-39.8
8202,463,346,-13.63,0.81,-39.8
8203,463,346,-13.63,0.81,-39.8
8203,463,346,-13.63,0.81,-39.8
8204,463,346,-13.63,0.81,-39.8
8205,463,346,-13.63,0.81,-39.8
8205,463,346,-13.63,0.81,-39.8
8206,463,346,-13.63,0.81,-39.8
8206,463,346,-13.63,0.81,-39.8
8207,463,346,-13.63,0.81,-39.8
8212,463,346,-13.63,0.81,-39.8
8212,463,346,-13.63,0.81,-39.8
8213,463,346,-13.63,0.81,-39.8
8213,463,346,-13.63,0.81,-39.8
8214,463,346,-13.63,0.81,-39.8
8214,463,346,-13.63,0.81,-39.8
8215,463,346,-13.63,0.81,-39.8
8216,463,346,-13.63,0.81,-39.8
8216,463,346,-13.63,0.81,-39.8
8217,463,346,-13.63,0.81,-39.8
8217,463,346,-13.63,0.81,-39.8
8218,463,346,-13.63,0.81,-39.8
8223,463,346,-13.63,0.81,-39.8
8223,463,346,-13.63,0.81,-39.8
8224,463,346,-13.63,0.81,-39.8
8224,463,346,-13.63,0.81,-39.8
8225,463,346,-13.63,0.81,-39.8
8225,463,346,-13.63,0.81,-39.8
8226,463,346,-13.63,0.81,-39.8
8226,463,346,-13.63,0.81,-39.8
8227,463,346,-13.63,0.81,-39.8
8228,463,346,-13.63,0.81,-39.8
8228,463,346,-13.63,0.81,-39.8
8229,463,346,-13.63,0.81,-39.8
8234,463,346,-13.63,0.81,-39.8
8234,463,346,-13.63,0.81,-39.8
8235,463,346,-13.63,0.81,-39.8
8235,463,346,-13.63,0.81,-39.8
8236,463,346,-13.63,0.81,-39.8
8236,463,346,-13.63,0.81,-39.8
8237,463,346,-13.63,0.81,-39.8
8238,463,346,-13.63,0.81,-39.8
8238,463,346,-13.63,0.81,-39.8
8239,463,346,-13.63,0.81,-39.8
8239,463,346,-13.63,0.81,-39.8
8240,463,346,-13.63,0.81,-39.8
8245,463,346,-13.63,0.81,-39.8
8245,463,346,-13.63,0.81,-39.8
8246,463,346,-13.63,0.81,-39.8
8246,463,346,-13.63,0.81,-39.8
8247,463,346,-13.63,0.81,-39.8
8247,463,346,-13.63,0.81,-39.8
8248,463,346,-13.63,0.81,-39.8
8249,463,346,-13.63,0.81,-39.8
8249,463,346,-13.63,0.81,-39.8
8250,463,346,-13.63,0.81,-39.8
8250,463,346,-13.63,0.81,-39.8
8251,463,346,-13.63,0.81,-39.8
8256,463,346,-13.63,0.81,-39.8
8256,463,346,-13.63,0.81,-39.8
8257,463,346,-13.63,0.81,-39.8
8257,463,346,-13.63,0.81,-39.8
8258,463,346,-13.63,0.81,-39.8
8258,463,346,-13.63,0.81,-39.8
8259,463,346,-13.63,0.81,-39.8
8260,463,346,-13.63,0.81,-39.8
8260,463,346,-13.63,0.81,-39.8
8261,463,346,-13.63,0.81,-39.8
8261,463,346,-13.63,0.81,-39.8
8262,463,346,-13.63,0.81,-39.8
8267,463,346,-13.63,0.81,-39.8
8267,463,346,-13.63,0.81,-39.8
8268,463,346,-13.63,0.81,-39.8
8268,463,346,-13.63,0.81,-39.8
8269,463,346,-13.63,0.81,-39.8
8269,463,346,-13.63,0.81,-39.8
8270,463,346,-13.63,0.81,-39.8
8271,463,346,-13.63,0.81,-39.8
8271,463,346,-13.63,0.81,-39.8
8272,463,346,-13.63,0.81,-39.8
8272,463,346,-13.63,0.81,-39.8
8277,463,346,-13.63,0.81,-39.8
8278,463,346,-13.63,0.81,-39.8
8278,463,346,-13.63,0.81,-39.8
8279,463,346,-13.63,0.81,-39.8
8279,463,346,-13.63,0.81,-39.8
8280,463,346,-13.63,0.81,-39.8
8280,463,346,-13.63,0.81,-39.8
8281,463,346,-13.63,0.81,-39.8
8282,463,346,-13.63,0.81,-39.8
8282,463,346,-13.63,0.81,-39.8
8283,463,346,-13.63,0.81,-39.8
8283,463,346,-13.63,0.81,-39.8
8288,463,346,-13.63,0.81,-39.8
8289,463,346,-13.63,0.81,-39.8
8289,463,346,-13.63,0.81,-39.8
8290,463,346,-13.63,0.81,-39.8
8290,463,346,-13.63,0.81,-39.8
8291,463,346,-13.63,0.81,-39.8
8291,463,346,-13.63,0.81,-39.8
8292,463,346,-13.63,0.81,-39.8
8293,463,346,-13.63,0.81,-39.8
8293,463,346,-13.63,0.81,-39.8
8294,463,346,-13.63,0.81,-39.8
8294,463,346,-13.63,0.81,-39.8
8299,463,346,-13.63,0.81,-39.8
8300,463,346,-13.63,0.81,-39.8
8300,463,346,-13.63,0.81,-39.8
8301,463,346,-13.63,0.81,-39.8
8301,463,346,-13.63,0.81,-39.8
8302,463,346,-13.63,0.81,-39.8
